,0
2491,3132181.9433366396
2492,3158868.207958222
2493,3156358.3657878116
2494,3216709.278313447
2495,3196916.4882096862
2496,3220860.545444794
2497,3240978.139156952
2498,3149026.6296904
2499,3142777.7180815125
2500,3086038.9175553895
2501,3086483.8275053403
2502,3079924.5116130067
2503,3091466.2067900086
2504,3098521.3646928407
2505,3021458.9166569514
2506,2959142.0490422053
2507,2983062.803358612
2508,2937586.8360380554
2509,2882686.3387431335
2510,2826871.1153129577
2511,2753653.4469792177
2512,2879021.8337516785
2513,2917449.134554901
2514,2907796.4740751646
2515,2940211.047220917
2516,2958973.0334928893
2517,2890317.911136932
2518,2969863.206003876
2519,2981064.8910539253
2520,3002023.9476921083
2521,3006007.487961883
2522,3014728.3577055354
2523,3008866.4799455265
2524,3012599.984009247
2525,3013945.6816264344
2526,3050906.163695526
2527,3072035.593552704
2528,3122088.629150848
2529,3075494.2426371765
2530,3100856.7753007505
2531,3092612.1474418635
2532,3112156.338918915
2533,3097411.4396928404
2534,3121286.3314469904
2535,3135932.997544403
2536,3137770.1116947937
2537,3123402.3445365904
2538,3141035.813473358
2539,3156001.2464811704
2540,3157266.4543888853
2541,3139007.75385788
2542,3133645.636141815
2543,3137702.436249237
2544,3188845.8732536314
2545,3216301.1035929876
2546,3186534.573674774
2547,3253424.2004655465
2548,3266986.0224467474
2549,3251885.065382538
2550,3235077.809065399
2551,3248906.481824188
2552,3254460.5835466003
2553,3239794.6605302435
2554,3223439.0087724305
2555,3219889.462259979
2556,3220598.2128507993
2557,3210470.783644256
2558,3202813.097231903
2559,3194431.4461943056
2560,3162855.6360539244
2561,3168675.347733612
2562,3216034.843989716
2563,3211394.084647675
2564,3223463.826614227
2565,3220656.470300751
2566,3226106.268629608
2567,3251449.7256156923
2568,3254323.94917038
2569,3222543.3923161314
2570,3243465.4197721863
2571,3190673.3210160825
2572,3184232.6365534975
2573,3214326.1081695557
2574,3204217.399318848
2575,3217741.601433868
2576,3231040.629324951
2577,3282934.8569677738
2578,3271035.5070715332
2579,3288657.7777746576
2580,3309774.7513928227
2581,3323623.1710122684
2582,3327899.999356689
2583,3296767.0241497797
2584,3305724.589674225
2585,3327151.6279042056
2586,3379332.8542811587
2587,3361757.995876465
2588,3379793.438011475
2589,3408700.0631883238
2590,3409809.235843906
2591,3399164.1045289612
2592,3425143.929405193
2593,3416701.3520364715
2594,3309483.336302981
2595,3304582.8475968316
2596,3309734.995100446
2597,3322596.572142182
2598,3281924.590283756
2599,3271839.3657421493
2600,3295219.801978359
2601,3279166.6597596547
2602,3215418.340610981
2603,3206547.985561276
2604,3184576.87945488
2605,3209264.307905197
2606,3139467.1224230193
2607,3160023.7416446307
2608,3154602.8742899317
2609,3173651.1523432927
2610,3150993.9909051135
2611,3139166.820795288
2612,3152607.108375969
2613,3159219.485354195
2614,3123361.3654790875
2615,3136923.618348808
2616,3102794.7594743725
2617,3071861.812367287
2618,3068131.01957161
2619,3035492.364869804
2620,3043346.2750695036
2621,3106725.6052011494
2622,3129094.462005157
2623,3149800.538408317
2624,3171052.3374808887
2625,3189515.743777542
2626,3183046.5455108257
2627,3187922.793986473
2628,3194762.310349197
2629,3196625.186777649
2630,3192274.7790938187
2631,3237174.724298821
2632,3235899.456843415
2633,3274890.340882416
2634,3270851.7974046706
2635,3274857.735772324
2636,3256069.06467453
2637,3247528.4694446945
2638,3253146.173280716
2639,3279691.260809021
2640,3301933.577498627
2641,3309962.2083858484
2642,3329764.47583931
2643,3314128.2470512385
2644,3301367.3505389784
2645,3290202.880192795
2646,3285814.188745918
2647,3325281.2790940856
2648,3356811.1272781375
2649,3351485.9054954913
2650,3365404.902852707
2651,3337335.288381805
2652,3336920.227144928
2653,3321788.049492569
2654,3319326.8271066286
2655,3353752.4723304743
2656,3369412.170778465
2657,3369585.918661919
2658,3366318.7263489533
2659,3373997.2587888716
2660,3372465.1824163436
2661,3325752.3222105787
2662,3285789.9562714
2663,3267276.5279070665
2664,3163934.7137145996
2665,3200542.5306806564
2666,3204476.9882083894
2667,3233612.2495235065
2668,3216956.5260383985
2669,3166026.0940722274
2670,3211367.4416665654
2671,3119969.8663643263
2672,3164070.9676790615
2673,3205275.484672661
2674,3240045.7869001767
2675,3223269.3995890045
2676,3236366.9314754484
2677,3241398.592804527
2678,3166532.256381531
2679,3195595.2112995526
2680,3194077.7804943463
2681,3221187.430881081
2682,3269003.4386420446
2683,3280535.0550320814
2684,3249389.334866181
2685,3280137.265146332
2686,3318989.9681827165
2687,3318760.4817002486
2688,3350668.3010945125
2689,3372778.8731650165
2690,3381603.335408706
2691,3409576.030736084
2692,3422276.30163086
2693,3385323.459800415
2694,3380821.13504818
2695,3391392.952456513
2696,3381915.002544975
2697,3365569.293962021
2698,3373433.766709213
2699,3355336.2003799053
2700,3366737.327794571
2701,3361369.4092232897
2702,3362169.5871998216
2703,3366680.9417619333
2704,3316040.2421401977
2705,3261246.275605774
2706,3263497.1683023456
2707,3304917.98997303
2708,3280937.931652488
2709,3255062.814392318
2710,3270297.6397203063
2711,3298570.4154061894
2712,3354080.1853365335
2713,3354699.321723137
2714,3379943.861718025
2715,3383888.8331202315
2716,3398904.5681440732
2717,3372190.4759606174
2718,3398356.086714439
2719,3415041.4313171003
2720,3416422.1417476274
2721,3391896.5999985123
2722,3415813.5528308107
2723,3445084.7041202546
2724,3418078.7445480963
2725,3438901.185702781
2726,3407589.4261286166
2727,3451942.454832459
2728,3472028.086612396
2729,3476972.787670631
2730,3482682.6536874007
2731,3500828.186432572
2732,3492359.6804950335
2733,3462065.165239716
2734,3470499.953984718
2735,3486542.3839823916
2736,3488229.3856894304
2737,3493493.042497024
2738,3501141.339805069
2739,3474749.5098648076
2740,3440383.2875408176
2741,3434825.0993485264
2742,3448856.835206909
2743,3460800.3042082214
2744,3465877.7486975477
2745,3476394.348734932
2746,3464554.009727173
2747,3436400.8588532256
2748,3396813.945288887
2749,3421144.5161976623
2750,3412672.440288238
2751,3477431.43471035
2752,3462348.3944415282
2753,3446508.087856445
2754,3449841.108220673
2755,3474228.712276077
2756,3481389.8906607823
2757,3503107.493667526
2758,3516995.64603962
2759,3495810.5281803133
2760,3522210.330293694
2761,3542807.728589897
2762,3543335.329016762
2763,3542172.3631325527
2764,3549437.4517310713
2765,3549467.719397163
2766,3532389.396993714
2767,3533277.4458417124
2768,3571675.4177740095
2769,3544648.084879761
